[INFO ] [Thread:main] 2018-12-19 10:58:24,961 testcore.scenarios.SupportTest.runOncePerSuite:L31 - Central setup completed.
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,551 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Connection: Keep-Alive
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,551 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,551 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Accept-Encoding: gzip,deflate
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,552 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "POST /session HTTP/1.1[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,552 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,552 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Length: 737[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,552 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Host: localhost:29806[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,553 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,553 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,553 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,553 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,553 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "{[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "  "desiredCapabilities": {"browserName":"chrome","goog:chromeOptions":{"args":["--disable-notifications","--disable-infobars"],"binary":"/usr/bin/google-chrome","extensions":[]},"pageLoadStrategy":"none","platform":"ANY","version":"PLATFORM_VER"},[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "  "capabilities": {[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "    "desiredCapabilities": {"browserName":"chrome","goog:chromeOptions":{"args":["--disable-notifications","--disable-infobars"],"binary":"/usr/bin/google-chrome","extensions":[]},"pageLoadStrategy":"none","platform":"ANY","version":"PLATFORM_VER"},[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "    "firstMatch": [[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "      {"browserName":"chrome","goog:chromeOptions":{"args":["--disable-notifications","--disable-infobars"],"binary":"/usr/bin/google-chrome","extensions":[]},"pageLoadStrategy":"none"}[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "    ][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "  }[\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:27,554 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 >> "}"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,565 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "HTTP/1.1 200 OK[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,651 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "Content-Length:854[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,683 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,684 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "[\r][\n]"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,685 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 << "{"sessionId":"07fc08ca713d6c79d5cb75885b119cdf","status":0,"value":{"acceptInsecureCerts":false,"acceptSslCerts":false,"applicationCacheEnabled":false,"browserConnectionEnabled":false,"browserName":"chrome","chrome":{"chromedriverVersion":"2.41.578700 (2f1ed5f9343c13f73144538f15c00b370eda6706)","userDataDir":"/tmp/.org.chromium.Chromium.ibYcrP"},"cssSelectorsEnabled":true,"databaseEnabled":false,"goog:chromeOptions":{"debuggerAddress":"localhost:45017"},"handlesAlerts":true,"hasTouchScreen":false,"javascriptEnabled":true,"locationContextEnabled":true,"mobileEmulationEnabled":false,"nativeEvents":true,"networkConnectionEnabled":false,"pageLoadStrategy":"none","platform":"Linux","rotatable":false,"setWindowRect":true,"takesHeapSnapshot":true,"takesScreenshot":true,"unexpectedAlertBehaviour":"","version":"71.0.3578.98","webStorageEnabled":true}}"
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,941 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L122 - http-outgoing-0 << HTTP/1.1 200 OK
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,942 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L125 - http-outgoing-0 << Content-Length:854
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,942 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L125 - http-outgoing-0 << Content-Type:application/json; charset=utf-8
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:58:59,958 org.apache.http.impl.execchain.MainClientExec.execute:L285 - Connection can be kept alive indefinitely
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:59:00,155 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.releaseConnection:L320 - Connection [id: 0][route: {}->http://localhost:29806] can be kept alive indefinitely
[DEBUG] [Thread:Forwarding newSession on session null to remote] 2018-12-19 10:59:00,155 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.releaseConnection:L326 - Connection released: [id: 0][route: {}->http://localhost:29806][total kept alive: 1; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,305 org.apache.http.client.protocol.RequestAddCookies.process:L123 - CookieSpec selected: default
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,306 org.apache.http.client.protocol.RequestAuthCache.process:L77 - Auth cache not set in the context
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,307 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.requestConnection:L255 - Connection request: [route: {}->http://localhost:29806][total kept alive: 1; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,307 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.leaseConnection:L288 - Connection leased: [id: 0][route: {}->http://localhost:29806][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,308 org.apache.http.impl.execchain.MainClientExec.execute:L208 - Stale connection check
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,438 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 << "[read] I/O error: Read timed out"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,439 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.setSocketTimeout:L88 - http-outgoing-0: set socket timeout to 10800000
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,440 org.apache.http.impl.execchain.MainClientExec.execute:L256 - Executing request POST /session/07fc08ca713d6c79d5cb75885b119cdf/window/current/size HTTP/1.1
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,441 org.apache.http.impl.execchain.MainClientExec.execute:L261 - Target auth state: UNCHALLENGED
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,441 org.apache.http.impl.execchain.MainClientExec.execute:L267 - Proxy auth state: UNCHALLENGED
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,442 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L133 - http-outgoing-0 >> POST /session/07fc08ca713d6c79d5cb75885b119cdf/window/current/size HTTP/1.1
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,442 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Content-Type: application/json; charset=utf-8
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,443 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Content-Length: 72
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,443 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Host: localhost:29806
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,444 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Connection: Keep-Alive
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,444 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,445 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Accept-Encoding: gzip,deflate
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,445 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "POST /session/07fc08ca713d6c79d5cb75885b119cdf/window/current/size HTTP/1.1[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,446 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,447 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Length: 72[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,448 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Host: localhost:29806[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,449 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,450 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,450 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,451 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,452 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 >> "{"width":1920,"height":1080,"windowHandle":"current","handle":"current"}"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,894 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "HTTP/1.1 200 OK[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,895 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "Content-Length:72[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,896 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,897 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 << "[\r][\n]"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:01,898 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 << "{"sessionId":"07fc08ca713d6c79d5cb75885b119cdf","status":0,"value":null}"
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,047 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L122 - http-outgoing-0 << HTTP/1.1 200 OK
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,048 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L125 - http-outgoing-0 << Content-Length:72
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,049 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onResponseReceived:L125 - http-outgoing-0 << Content-Type:application/json; charset=utf-8
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,051 org.apache.http.impl.execchain.MainClientExec.execute:L285 - Connection can be kept alive indefinitely
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,053 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.releaseConnection:L320 - Connection [id: 0][route: {}->http://localhost:29806] can be kept alive indefinitely
[DEBUG] [Thread:Forwarding setCurrentWindowSize on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,055 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.releaseConnection:L326 - Connection released: [id: 0][route: {}->http://localhost:29806][total kept alive: 1; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,064 org.apache.http.client.protocol.RequestAddCookies.process:L123 - CookieSpec selected: default
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,065 org.apache.http.client.protocol.RequestAuthCache.process:L77 - Auth cache not set in the context
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,065 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.requestConnection:L255 - Connection request: [route: {}->http://localhost:29806][total kept alive: 1; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,066 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.leaseConnection:L288 - Connection leased: [id: 0][route: {}->http://localhost:29806][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,067 org.apache.http.impl.execchain.MainClientExec.execute:L208 - Stale connection check
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,069 org.apache.http.impl.conn.Wire.wire:L87 - http-outgoing-0 << "[read] I/O error: Read timed out"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,070 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.setSocketTimeout:L88 - http-outgoing-0: set socket timeout to 10800000
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,071 org.apache.http.impl.execchain.MainClientExec.execute:L256 - Executing request POST /session/07fc08ca713d6c79d5cb75885b119cdf/url HTTP/1.1
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,072 org.apache.http.impl.execchain.MainClientExec.execute:L261 - Target auth state: UNCHALLENGED
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,072 org.apache.http.impl.execchain.MainClientExec.execute:L267 - Proxy auth state: UNCHALLENGED
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,073 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L133 - http-outgoing-0 >> POST /session/07fc08ca713d6c79d5cb75885b119cdf/url HTTP/1.1
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,074 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Content-Type: application/json; charset=utf-8
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,074 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Content-Length: 67
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,075 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Host: localhost:29806
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,075 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Connection: Keep-Alive
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,075 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,076 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted:L136 - http-outgoing-0 >> Accept-Encoding: gzip,deflate
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,077 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "POST /session/07fc08ca713d6c79d5cb75885b119cdf/url HTTP/1.1[\r][\n]"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,078 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,078 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Content-Length: 67[\r][\n]"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,078 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Host: localhost:29806[\r][\n]"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,079 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]"
[DEBUG] [Thread:Forwarding get on session 07fc08ca713d6c79d5cb75885b119cdf to remote] 2018-12-19 10:59:02,079 org.apache.http.impl.conn.Wire.wire:L73 - http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_192)[\r][\n]"
